Method Name;CND;CDISP;CINT;FDP;HD;HEF;HER;HL;HVC;HVL;LOC;LAA;LND;MMI;MND;CC;NOAV;NOL;NOPM
com.naman14.timber.MusicService.MediaStoreObserver.run();0;1.0;2;0;2.0;31.0196;0.0033;6;6;15.5098;5;0.0;0;76.5177;0;1;0;0;0
com.naman14.timber.MusicService.MultiPlayer.MultiPlayer(MusicService);0;1.0;2;1;3.125;99.0602;0.0071;10;9;31.6993;4;0.6667;0;76.4242;0;1;4;0;1
com.naman14.timber.MusicService.MultiPlayer.duration();0;1.0;1;0;2.0;23.2193;0.0027;5;5;11.6096;3;1.0;0;82.3002;0;1;1;0;0
com.naman14.timber.MusicService.MultiPlayer.getAudioSessionId();0;1.0;1;0;2.0;23.2193;0.0027;5;5;11.6096;3;1.0;0;82.3002;0;1;1;0;0
com.naman14.timber.MusicService.MultiPlayer.isInitialized();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;3;1.0;0;83.2686;0;1;1;0;0
com.naman14.timber.MusicService.MultiPlayer.onCompletion(MediaPlayer);1;1.0;4;1;10.0;1558.8873;0.0448;34;24;155.8887;14;0.5556;0;59.5139;1;3;10;0;1
com.naman14.timber.MusicService.MultiPlayer.onError(MediaPlayer, int, int);0;0.625;8;3;12.5;3231.2031;0.0729;50;36;258.4963;20;0.5;0;54.5854;1;3;13;0;3
com.naman14.timber.MusicService.MultiPlayer.pause();0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;3;1.0;0;83.2686;0;1;1;0;0
com.naman14.timber.MusicService.MultiPlayer.position();0;1.0;1;0;2.0;23.2193;0.0027;5;5;11.6096;3;1.0;0;82.3002;0;1;1;0;0
com.naman14.timber.MusicService.MultiPlayer.release();0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;3;1.0;0;83.2686;0;1;1;0;0
com.naman14.timber.MusicService.MultiPlayer.seek(long);0;1.0;1;0;4.5;135.0;0.0088;10;8;30.0;4;1.0;0;76.5239;0;1;2;0;1
com.naman14.timber.MusicService.MultiPlayer.setAudioSessionId(int);0;1.0;1;0;2.5;49.1287;0.0045;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;1
com.naman14.timber.MusicService.MultiPlayer.setDataSource(String);1;0.3333;1;0;5.4;308.3957;0.0152;15;14;57.1103;10;1.0;0;65.7436;2;3;4;0;1
com.naman14.timber.MusicService.MultiPlayer.setDataSourceImpl(MediaPlayer, String);1;0.3636;11;1;22.5;4867.4469;0.0957;45;28;216.331;20;0.5;0;55.087;2;4;4;0;2
com.naman14.timber.MusicService.MultiPlayer.setHandler(Handler);0;0.0;0;0;1.5;17.4145;0.0022;5;5;11.6096;3;1.0;0;82.3002;0;1;2;0;1
com.naman14.timber.MusicService.MultiPlayer.setNextDataSource(String);2;0.4;8;2;30.5455;9621.8182;0.1508;63;32;315.0;34;0.6667;0;48.8195;3;8;8;0;1
com.naman14.timber.MusicService.MultiPlayer.setVolume(float);0;1.0;2;0;5.3333;221.4036;0.0122;12;11;41.5132;7;1.0;0;70.1791;1;2;3;0;1
com.naman14.timber.MusicService.MultiPlayer.start();0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;3;1.0;0;83.2686;0;1;1;0;0
com.naman14.timber.MusicService.MultiPlayer.stop();0;1.0;1;0;1.5;23.2647;0.0027;6;6;15.5098;4;1.0;0;78.6317;0;1;2;0;0
com.naman14.timber.MusicService.MusicPlayerHandler.MusicPlayerHandler(MusicService, Looper);0;1.0;1;0;2.5;67.5;0.0055;9;8;27.0;4;1.0;0;76.959;0;1;3;0;2
com.naman14.timber.MusicService.MusicPlayerHandler.handleMessage(Message);1;0.3478;23;5;51.7159;65962.0283;0.5442;199;85;1275.4688;93;0.0625;0;34.893;4;23;34;0;1
com.naman14.timber.MusicService.ServiceStub.ServiceStub(MusicService);0;0.0;0;0;1.5;17.4145;0.0022;5;5;11.6096;3;1.0;0;82.3002;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.duration();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.enqueue(long[], int, long, int);0;1.0;3;0;4.5;291.2627;0.0146;17;14;64.725;5;1.0;0;72.1058;0;1;5;0;4
com.naman14.timber.MusicService.ServiceStub.getAlbumId();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getAlbumName();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;4;1.0;0;78.6317;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getArtistId();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getArtistName();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;4;1.0;0;78.6317;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getAudioId();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getAudioSessionId();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getCurrentTrack();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;4;1.0;0;78.6317;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getMediaMountedCount();0;1.0;2;1;3.0;58.9545;0.005;7;7;19.6515;4;0.5;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getNextAudioId();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getPath();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;4;1.0;0;78.6317;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getPreviousAudioId();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getQueue();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getQueueHistoryList();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getQueueHistoryPosition(int);0;1.0;2;0;3.0;81.0;0.0062;9;8;27.0;4;1.0;0;76.959;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.getQueueHistorySize();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getQueueItemAtPosition(int);0;1.0;2;0;3.5;99.8526;0.0072;9;9;28.5293;4;1.0;0;76.7337;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.getQueuePosition();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getQueueSize();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getRepeatMode();0;1.0;2;1;3.0;58.9545;0.005;7;7;19.6515;4;0.5;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getShuffleMode();0;1.0;2;1;3.0;58.9545;0.005;7;7;19.6515;4;0.5;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.getTrack(int);0;1.0;2;0;3.0;72.0;0.0058;8;8;24.0;4;1.0;0;77.2024;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.getTrackName();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;4;1.0;0;78.6317;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.isPlaying();0;1.0;2;1;3.0;58.9545;0.005;7;7;19.6515;4;0.5;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.moveQueueItem(int, int);0;1.0;2;0;3.5;139.521;0.009;12;10;39.8631;4;1.0;0;75.726;0;1;3;0;2
com.naman14.timber.MusicService.ServiceStub.next();0;1.0;2;0;2.5;49.1287;0.0045;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.open(long[], int, long, int);0;1.0;3;0;4.5;291.2627;0.0146;17;14;64.725;5;1.0;0;72.1058;0;1;5;0;4
com.naman14.timber.MusicService.ServiceStub.openFile(String);0;1.0;2;0;3.0;72.0;0.0058;8;8;24.0;4;1.0;0;77.2024;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.pause();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;4;1.0;0;78.6317;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.play();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;4;1.0;0;78.6317;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.playlistChanged();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;4;1.0;0;78.6317;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.position();0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;4;1.0;0;77.9128;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.prev(boolean);0;1.0;2;0;3.0;72.0;0.0058;8;8;24.0;4;1.0;0;77.2024;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.refresh();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;4;1.0;0;78.6317;0;1;1;0;0
com.naman14.timber.MusicService.ServiceStub.removeTrack(long);0;1.0;2;0;4.0;132.8771;0.0087;10;10;33.2193;4;1.0;0;76.234;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.removeTrackAtPosition(long, int);0;1.0;2;0;4.5;209.7203;0.0118;13;12;46.6045;5;1.0;0;73.11;0;1;3;0;2
com.naman14.timber.MusicService.ServiceStub.removeTracks(int, int);0;1.0;2;0;3.5;151.1477;0.0095;13;10;43.1851;4;1.0;0;75.4291;0;1;3;0;2
com.naman14.timber.MusicService.ServiceStub.seek(long);0;1.0;2;0;3.5;110.9474;0.0077;10;9;31.6993;4;1.0;0;76.4242;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.seekRelative(long);0;1.0;2;0;3.5;99.8526;0.0072;9;9;28.5293;4;1.0;0;76.7337;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.setQueuePosition(int);0;1.0;2;0;3.5;99.8526;0.0072;9;9;28.5293;4;1.0;0;76.7337;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.setRepeatMode(int);0;1.0;2;0;3.5;99.8526;0.0072;9;9;28.5293;4;1.0;0;76.7337;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.setShuffleMode(int);0;1.0;2;0;3.5;99.8526;0.0072;9;9;28.5293;4;1.0;0;76.7337;0;1;2;0;1
com.naman14.timber.MusicService.ServiceStub.stop();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;4;1.0;0;78.6317;0;1;1;0;0
com.naman14.timber.MusicService.Shuffler.Shuffler();0;1.0;1;0;0.0;0.0;0.0;3;3;4.7549;3;0.0;0;85.3765;0;1;0;0;0
com.naman14.timber.MusicService.Shuffler.cleanUpHistory();1;0.8;5;1;12.5714;1535.4262;0.0444;27;23;122.1362;7;0.6667;1;66.7699;2;4;4;1;0
com.naman14.timber.MusicService.Shuffler.nextInt(int);0;0.6667;5;0;17.1429;2522.7642;0.0618;33;22;147.1612;12;1.0;1;61.0967;1;4;6;1;1
com.naman14.timber.MusicService.TrackErrorInfo.TrackErrorInfo(long, String);0;0.0;0;0;1.0;15.5098;0.0021;6;6;15.5098;4;1.0;0;78.6317;0;1;4;0;2
com.naman14.timber.TimberApp.getInstance();0;0.0;0;0;2.0;23.2193;0.0027;5;5;11.6096;3;1.0;0;82.3002;0;1;1;0;0
com.naman14.timber.TimberApp.onCreate();1;0.4211;19;2;34.8235;23462.8816;0.2732;120;49;673.7652;57;0.0;0;41.6546;2;6;10;0;N/A
com.naman14.timber.WearBrowserService.addMediaRoots(List<MediaItem>);0;0.5556;9;2;14.1818;5071.8022;0.0984;78;24;357.6271;38;0.4444;0;47.6648;0;1;10;0;1
com.naman14.timber.WearBrowserService.fillMediaItems(List<MediaItem>, String, String, Uri, String, int);0;0.3333;6;0;5.0;340.0;0.0162;17;16;68.0;10;0.0;0;65.3548;0;1;6;0;6
com.naman14.timber.WearBrowserService.getInstance();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;3;1.0;0;83.2686;0;1;1;0;0
com.naman14.timber.WearBrowserService.loadChildren(String, Result<List<MediaItem>>);1;1.0;2;0;49.5357;82470.3051;0.6316;254;94;1664.8656;76;0.0;1;36.0287;5;18;2;8;N/A
com.naman14.timber.WearBrowserService.onCreate();0;0.4;5;1;7.8571;786.3287;0.0284;24;18;100.0782;10;0.6;0;64.182;0;1;5;0;0
com.naman14.timber.WearBrowserService.onDestroy();0;1.0;1;0;1.5;23.2647;0.0027;6;6;15.5098;5;1.0;0;76.5177;0;1;2;0;0
com.naman14.timber.WearBrowserService.onGetRoot(String, int, Bundle);0;0.0;0;0;2.0;31.0196;0.0033;6;6;15.5098;5;1.0;0;76.5177;0;1;1;0;3
com.naman14.timber.WearBrowserService.onLoadChildren(String, Result<List<MediaItem>>);0;0.5;1;0;3.0;54.2842;0.0048;7;6;18.0947;5;0.0;0;75.9633;0;1;2;0;2
com.naman14.timber.WearBrowserService.onStartCommand(Intent, int, int);0;0.0;0;1;1.5;18.0;0.0023;6;4;12.0;4;0.0;0;79.3102;0;1;1;0;3
com.naman14.timber.WearBrowserService.setSessionActive();1;0.5;4;0;10.0;666.0791;0.0254;18;13;66.6079;9;1.0;0;66.296;1;3;2;0;0
com.naman14.timber.WearBrowserService.setSessionInactive();1;0.6667;3;0;6.0;247.2542;0.0131;13;9;41.209;9;1.0;0;67.7437;1;3;2;0;0
com.naman14.timber.WearBrowserService.MediaSessionCallback.onCustomAction(String, Bundle);0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;2
com.naman14.timber.WearBrowserService.MediaSessionCallback.onFastForward();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.WearBrowserService.MediaSessionCallback.onPause();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.WearBrowserService.MediaSessionCallback.onPlay();0;1.0;1;0;0.0;0.0;0.0;3;3;4.7549;4;0.0;0;82.6511;0;1;0;0;0
com.naman14.timber.WearBrowserService.MediaSessionCallback.onPlayFromMediaId(String, Bundle);0;1.0;3;2;4.5;306.0;0.0151;17;16;68.0;6;0.0;0;70.1942;0;1;4;0;2
com.naman14.timber.WearBrowserService.MediaSessionCallback.onRewind();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.WearBrowserService.MediaSessionCallback.onSeekTo(long);0;0.0;0;0;0.0;0.0;0.0;3;3;4.7549;3;0.0;0;85.3765;0;1;0;0;1
com.naman14.timber.WearBrowserService.MediaSessionCallback.onSkipToNext();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.WearBrowserService.MediaSessionCallback.onSkipToPrevious();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.WearBrowserService.MediaSessionCallback.onStop();0;1.0;1;0;0.0;0.0;0.0;3;3;4.7549;4;0.0;0;82.6511;0;1;0;0;0
com.naman14.timber.activities.BaseActivity.getATEKey();0;1.0;1;0;0.0;0.0;0.0;4;4;8.0;5;0.0;0;78.4292;0;1;0;0;0
com.naman14.timber.activities.BaseActivity.getCastSession();0;0.0;0;0;1.0;4.7549;0.0009;3;3;4.7549;3;1.0;0;85.3765;0;1;1;0;0
com.naman14.timber.activities.BaseActivity.hideCastMiniController();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.activities.BaseActivity.initCast();0;0.5;2;0;2.5;49.1287;0.0045;7;7;19.6515;4;1.0;0;77.9128;0;1;2;0;0
com.naman14.timber.activities.BaseActivity.onCreate(Bundle);1;0.6667;5;2;8.75;960.8194;0.0325;25;21;109.8079;15;0.6;0;59.9309;1;3;6;0;1
com.naman14.timber.activities.BaseActivity.onCreateOptionsMenu(Menu);1;0.875;7;2;11.0;1401.1493;0.0417;29;21;127.3772;15;0.2;0;59.4662;1;3;6;0;1
com.naman14.timber.activities.BaseActivity.onDestroy();1;1.0;4;0;10.5;798.0;0.0287;19;16;76.0;14;1.0;0;61.6812;1;3;3;0;0
com.naman14.timber.activities.BaseActivity.onMetaChanged();1;1.0;1;0;4.6667;170.5256;0.0103;11;10;36.5412;9;1.0;1;68.1392;2;3;2;1;0
com.naman14.timber.activities.BaseActivity.onOptionsItemSelected(MenuItem);0;0.8;5;1;13.2222;2858.9119;0.0671;46;26;216.2202;27;0.0;0;52.1894;3;6;3;0;N/A
com.naman14.timber.activities.BaseActivity.onPause();1;1.0;2;0;3.0;114.1612;0.0078;11;11;38.0537;8;1.0;0;69.1451;1;2;4;0;0
com.naman14.timber.activities.BaseActivity.onPlaylistChanged();1;1.0;1;0;4.6667;170.5256;0.0103;11;10;36.5412;9;1.0;1;68.1392;2;3;2;1;0
com.naman14.timber.activities.BaseActivity.onResume();1;0.6;4;1;6.2857;550.4301;0.0224;21;18;87.5684;13;0.8333;0;61.9722;1;3;6;0;0
com.naman14.timber.activities.BaseActivity.onServiceConnected(ComponentName, IBinder);0;0.0;0;1;2.0;36.1895;0.0036;7;6;18.0947;5;0.0;0;75.9633;0;1;2;0;2
com.naman14.timber.activities.BaseActivity.onServiceDisconnected(ComponentName);0;0.0;0;1;1.5;17.4145;0.0022;5;5;11.6096;4;0.0;0;79.5748;0;1;1;0;1
com.naman14.timber.activities.BaseActivity.onStart();0;1.0;3;1;6.8571;642.9626;0.0248;24;15;93.7654;16;0.1667;0;59.95;0;1;7;0;0
com.naman14.timber.activities.BaseActivity.onStop();0;1.0;1;0;0.0;0.0;0.0;4;4;8.0;4;0.0;0;80.5432;0;1;0;0;0
com.naman14.timber.activities.BaseActivity.removeMusicStateListenerListener(MusicStateListener);1;1.0;1;0;4.0;126.797;0.0084;10;9;31.6993;5;1.0;0;74.2169;1;2;2;0;1
com.naman14.timber.activities.BaseActivity.restartLoader();1;1.0;1;0;4.6667;170.5256;0.0103;11;10;36.5412;9;1.0;1;68.1392;2;3;2;1;0
com.naman14.timber.activities.BaseActivity.setMusicStateListenerListener(MusicStateListener);1;1.0;1;0;7.5;485.4378;0.0206;17;14;64.725;8;1.0;0;67.5054;1;3;2;0;1
com.naman14.timber.activities.BaseActivity.setPanelSlideListeners(SlidingUpPanelLayout);1;1.0;1;1;10.9286;1836.0;0.05;42;16;168.0;28;0.0;0;52.6636;2;4;0;0;N/A
com.naman14.timber.activities.BaseActivity.showCastMiniController();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.activities.BaseActivity.startCastServer();0;1.0;2;0;6.0;219.2473;0.0121;11;10;36.5412;8;1.0;0;69.3095;1;2;2;0;0
com.naman14.timber.activities.BaseActivity.stopCastServer();1;1.0;1;0;3.75;84.2206;0.0064;8;7;22.4588;5;1.0;0;75.2598;1;2;1;0;0
com.naman14.timber.activities.BaseActivity.PlaybackStatus.PlaybackStatus(BaseActivity);0;0.0;0;0;1.5;17.4145;0.0022;5;5;11.6096;3;1.0;0;82.3002;0;1;2;0;1
com.naman14.timber.activities.BaseActivity.PlaybackStatus.onReceive(Context, Intent);2;0.6;10;4;12.8;3487.7542;0.0767;55;31;272.4808;20;0.1111;0;54.3108;2;7;14;0;2
com.naman14.timber.activities.BaseActivity.SessionManagerListenerImpl.onSessionEnded(Session, int);0;0.5;2;1;2.5;49.1287;0.0045;7;7;19.6515;6;0.0;0;74.0716;0;1;1;0;2
com.naman14.timber.activities.BaseActivity.SessionManagerListenerImpl.onSessionResumed(Session, boolean);0;1.0;2;1;2.5;49.1287;0.0045;7;7;19.6515;5;0.0;0;75.7988;0;1;2;0;2
com.naman14.timber.activities.BaseActivity.SessionManagerListenerImpl.onSessionResuming(Session, String);0;1.0;2;0;2.5;49.1287;0.0045;7;7;19.6515;5;0.0;0;75.7988;0;1;2;0;2
com.naman14.timber.activities.BaseActivity.SessionManagerListenerImpl.onSessionStarted(Session, String);0;1.0;3;1;2.5;49.1287;0.0045;7;7;19.6515;6;0.0;0;74.0716;0;1;2;0;2
com.naman14.timber.activities.BaseActivity.SessionManagerListenerImpl.onSessionStarting(Session);0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;5;0.0;0;76.5177;0;1;1;0;1
com.naman14.timber.activities.BaseActivity.SessionManagerListenerImpl.onSessionSuspended(Session, int);0;1.0;2;0;3.0;72.0;0.0058;8;8;24.0;5;0.0;0;75.0884;0;1;2;0;2
com.naman14.timber.activities.BaseActivity.initQuickControls.doInBackground(String[]);0;0.75;4;1;3.5;133.1881;0.0087;11;11;38.0537;8;0.0;0;69.2384;0;1;3;0;1
com.naman14.timber.activities.BaseActivity.initQuickControls.onPostExecute(String);0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;1
com.naman14.timber.activities.BaseActivity.initQuickControls.onPreExecute();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.activities.BaseThemedActivity.getATEKey();0;1.0;1;0;0.0;0.0;0.0;4;4;8.0;5;0.0;0;78.4292;0;1;0;0;0
com.naman14.timber.activities.BaseThemedActivity.onCreate(Bundle);0;1.0;2;1;2.5;49.1287;0.0045;7;7;19.6515;6;0.0;0;74.0716;0;1;2;0;1
com.naman14.timber.activities.DonateActivity.checkStatus();2;0.7;9;1;19.9333;6694.9561;0.1184;64;38;335.8674;28;0.75;0;50.4717;4;8;5;0;N/A
com.naman14.timber.activities.DonateActivity.getProducts();1;0.7143;7;3;30.0;21257.6651;0.2558;116;69;708.5888;48;0.5714;1;43.1285;5;6;9;1;N/A
com.naman14.timber.activities.DonateActivity.onActivityResult(int, int, Intent);1;1.0;2;0;7.0;401.5158;0.0181;16;12;57.3594;5;1.0;0;72.3648;0;2;4;0;3
com.naman14.timber.activities.DonateActivity.onBillingError(int, Throwable);0;0.6667;3;1;4.0;159.4525;0.0098;12;10;39.8631;9;0.0;0;68.0435;2;1;1;0;N/A
com.naman14.timber.activities.DonateActivity.onBillingInitialized();1;0.3333;1;0;5.4;308.3957;0.0152;15;14;57.1103;7;1.0;0;69.1226;0;3;2;0;0
com.naman14.timber.activities.DonateActivity.onCreate(Bundle);1;0.6667;12;3;11.6667;2816.3878;0.0665;46;38;241.4047;17;0.4545;0;56.3324;1;3;13;0;1
com.naman14.timber.activities.DonateActivity.onDestroy();1;1.0;2;0;5.25;166.4211;0.0101;10;9;31.6993;6;1.0;0;72.4897;0;2;1;0;0
com.naman14.timber.activities.DonateActivity.onOptionsItemSelected(MenuItem);0;1.0;3;1;8.0;562.5922;0.0227;18;15;70.324;11;0.0;0;64.2159;1;3;2;0;1
com.naman14.timber.activities.DonateActivity.onProductPurchased(String, TransactionDetails);0;0.6667;3;1;4.0;159.4525;0.0098;12;10;39.8631;10;0.0;0;67.0454;2;1;1;0;N/A
com.naman14.timber.activities.DonateActivity.onPurchaseHistoryRestored();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.activities.MainActivity.addBackstackListener();0;0.75;4;1;4.0;139.4767;0.009;11;9;34.8692;8;0.0;0;69.5766;2;1;1;0;N/A
com.naman14.timber.activities.MainActivity.checkPermissionAndThenLoad();2;0.6667;3;1;13.9286;2298.1999;0.0581;37;22;164.999;19;0.3333;0;56.4105;4;4;3;0;N/A
com.naman14.timber.activities.MainActivity.getActivityTheme();0;0.0;0;1;1.5;23.2647;0.0027;6;6;15.5098;4;0.3333;0;78.5384;0;2;3;0;0
com.naman14.timber.activities.MainActivity.hideCastMiniController();0;1.0;3;2;2.5;99.6578;0.0072;12;10;39.8631;6;0.2;0;71.8848;0;1;5;0;0
com.naman14.timber.activities.MainActivity.isNavigatingMain();0;1.0;2;1;7.5;315.0;0.0154;14;8;42.0;5;0.0;0;73.2002;0;4;2;0;0
com.naman14.timber.activities.MainActivity.loadEverything();1;1.0;3;0;5.25;348.69;0.0165;17;15;66.4171;9;1.0;0;66.3505;1;2;4;0;0
com.naman14.timber.activities.MainActivity.onActivityResult(int, int, Intent);0;0.75;4;1;7.0;401.5158;0.0181;16;12;57.3594;5;0.0;0;72.458;0;1;4;0;3
com.naman14.timber.activities.MainActivity.onBackPressed();1;0.6;5;1;10.0;666.0791;0.0254;18;13;66.6079;10;0.6667;0;65.2978;1;3;3;0;0
com.naman14.timber.activities.MainActivity.onCreate(Bundle);1;1.0;2;0;31.05;29375.1384;0.3173;144;95;946.0592;66;0.0;0;39.2303;3;6;0;0;N/A
com.naman14.timber.activities.MainActivity.onCreateOptionsMenu(Menu);0;1.0;1;0;2.5;49.1287;0.0045;7;7;19.6515;5;0.0;0;75.7988;0;1;1;0;1
com.naman14.timber.activities.MainActivity.onMetaChanged();1;0.6;4;0;8.25;427.4008;0.0189;14;13;51.8062;8;1.0;0;68.1958;1;3;1;0;0
com.naman14.timber.activities.MainActivity.onOptionsItemSelected(MenuItem);1;0.8;4;2;7.8;683.0337;0.0259;21;18;87.5684;12;0.3333;0;62.7305;3;3;4;0;1
com.naman14.timber.activities.MainActivity.onRequestPermissionsResult(int, String[], int[]);0;1.0;1;0;2.0;44.9177;0.0042;8;7;22.4588;5;0.0;0;75.353;0;1;3;0;3
com.naman14.timber.activities.MainActivity.setDetailsToHeader();1;0.5;12;1;13.5;2030.59;0.0535;32;26;150.4141;13;0.75;0;60.3157;1;3;6;0;0
com.naman14.timber.activities.MainActivity.setupDrawerContent(NavigationView);0;0.5;1;0;4.5;193.588;0.0112;12;12;43.0196;10;0.0;0;66.7485;2;1;1;0;N/A
com.naman14.timber.activities.MainActivity.setupNavigationIcons(NavigationView);1;0.8333;6;2;13.4815;8233.9621;0.1359;114;41;610.7609;31;0.04;0;47.7781;2;4;27;0;1
com.naman14.timber.activities.MainActivity.showCastMiniController();0;1.0;3;2;2.5;99.6578;0.0072;12;10;39.8631;6;0.2;0;71.8848;0;1;5;0;0
com.naman14.timber.activities.MainActivity.updatePosition(MenuItem);1;1.0;2;0;18.4;8686.3646;0.1409;87;43;472.085;51;1.0;0;43.7056;3;11;1;0;N/A
com.naman14.timber.activities.NowPlayingActivity.getActivityTheme();0;1.0;2;1;3.0;99.6578;0.0072;10;10;33.2193;5;0.0;0;74.0268;0;2;2;0;0
com.naman14.timber.activities.NowPlayingActivity.getLightStatusBarMode();0;0.0;0;1;1.5;12.0;0.0017;4;4;8.0;4;0.0;0;80.5432;0;1;1;0;0
com.naman14.timber.activities.NowPlayingActivity.getLightToolbarMode();0;0.0;0;1;1.5;12.0;0.0017;4;4;8.0;4;0.0;0;80.5432;0;1;1;0;0
com.naman14.timber.activities.NowPlayingActivity.getStatusBarColor();0;0.0;0;1;1.5;12.0;0.0017;4;4;8.0;4;0.0;0;80.5432;0;1;1;0;0
